id,Polling Center,Polling Station,Candidate,Party_ID,Party,Acronym,Votes,Municipality
1,0101C,0101C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,146,Deçan
1,0101C,0101C/03R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,27,Deçan
1,0101C,0101C/03R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0101C,0101C/05D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0101C,0101C/03R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,6,Deçan
1,0101C,0101C/02R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,258,Deçan
1,0101X,0101X/04R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,9,Deçan
1,0101X,0101X/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,54,Deçan
1,0101X,0101X/02R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,6,Deçan
1,0101X,0101X/02R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,27,Deçan
1,0101X,0101X/03R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,25,Deçan
1,0101X,0101X/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,28,Deçan
1,0101X,0101X/02R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,34,Deçan
1,0101X,0101X/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,219,Deçan
1,0101X,0101X/02R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,4,Deçan
1,0101X,0101X/02R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,294,Deçan
1,0101X,0101X/03R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,6,Deçan
1,0101X,0101X/04R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0101X,0101X/03R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,197,Deçan
1,0101X,0101X/07D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,171,Deçan
1,0101X,0101X/07D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,30,Deçan
1,0101X,0101X/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,13,Deçan
1,0101X,0101X/04R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,41,Deçan
1,0101X,0101X/06R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,7,Deçan
1,0101X,0101X/05R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0101X,0101X/05R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,10,Deçan
1,0101X,0101X/05R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,330,Deçan
1,0101X,0101X/03R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,43,Deçan
1,0101X,0101X/06R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,40,Deçan
1,0101X,0101X/06R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,39,Deçan
1,0101X,0101X/03R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0101X,0101X/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,1,Deçan
1,0101X,0101X/07D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,2,Deçan
1,0101X,0101X/04R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,20,Deçan
1,0101X,0101X/05R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,21,Deçan
1,0101X,0101X/06R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,238,Deçan
1,0101X,0101X/04R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,186,Deçan
1,0101X,0101X/07D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,48,Deçan
1,0101X,0101X/05R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,13,Deçan
1,0101X,0101X/07D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,1,Deçan
1,0101X,0101X/06R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,21,Deçan
1,0102C,0102C/03R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,1,Deçan
1,0102C,0102C/02R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,127,Deçan
1,0102C,0102C/02R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,29,Deçan
1,0102C,0102C/05R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,80,Deçan
1,0102C,0102C/02R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,102,Deçan
1,0102C,0102C/05R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,12,Deçan
1,0102C,0102C/03R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,183,Deçan
1,0102C,0102C/03R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,20,Deçan
1,0102C,0102C/03R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,150,Deçan
1,0102C,0102C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,106,Deçan
1,0102C,0102C/06D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0102C,0102C/04R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,16,Deçan
1,0102C,0102C/02R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,28,Deçan
1,0102C,0102C/05R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,162,Deçan
1,0102C,0102C/05R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0102C,0102C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,175,Deçan
1,0102C,0102C/05R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,16,Deçan
1,0102C,0102C/06D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,1,Deçan
1,0102C,0102C/04R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,214,Deçan
1,0102C,0102C/02R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0102C,0102C/04R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,27,Deçan
1,0102C,0102C/04R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,44,Deçan
1,0102C,0102C/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,33,Deçan
1,0102C,0102C/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,33,Deçan
1,0102C,0102C/06D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,103,Deçan
1,0102C,0102C/06D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,160,Deçan
1,0102C,0102C/03R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,22,Deçan
1,0102C,0102C/04R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0102C,0102C/06D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,21,Deçan
1,0102C,0102C/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,10,Deçan
1,0103C,0103C/04D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,18,Deçan
1,0103C,0103C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,48,Deçan
1,0103C,0103C/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,4,Deçan
1,0103C,0103C/04D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,22,Deçan
1,0103C,0103C/02R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,39,Deçan
1,0103C,0103C/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,14,Deçan
1,0103C,0103C/02R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,264,Deçan
1,0103C,0103C/04D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,164,Deçan
1,0103C,0103C/03R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,279,Deçan
1,0103C,0103C/03R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,52,Deçan
1,0103C,0103C/04D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0103C,0103C/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0103C,0103C/02R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,30,Deçan
1,0103C,0103C/02R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0103C,0103C/03R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0103C,0103C/03R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,2,Deçan
1,0103C,0103C/04D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,12,Deçan
1,0103C,0103C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,272,Deçan
1,0103C,0103C/02R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,7,Deçan
1,0103C,0103C/03R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,15,Deçan
1,0104C,0104C/02R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,21,Deçan
1,0104C,0104C/03D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,144,Deçan
1,0104C,0104C/02R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,42,Deçan
1,0104C,0104C/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,38,Deçan
1,0104C,0104C/03D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,39,Deçan
1,0104C,0104C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,59,Deçan
1,0104C,0104C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,164,Deçan
1,0104C,0104C/02R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,46,Deçan
1,0104C,0104C/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,4,Deçan
1,0104C,0104C/02R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,119,Deçan
1,0104C,0104C/02R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,2,Deçan
1,0104C,0104C/03D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,1,Deçan
1,0104C,0104C/03D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,4,Deçan
1,0104C,0104C/03D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,25,Deçan
1,0104C,0104C/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,2,Deçan
1,0105C,0105C/05D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0105C,0105C/03R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,113,Deçan
1,0105C,0105C/05D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,56,Deçan
1,0105C,0105C/05D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,147,Deçan
1,0105C,0105C/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,1,Deçan
1,0105C,0105C/05D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,18,Deçan
1,0105C,0105C/03R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,157,Deçan
1,0105C,0105C/03R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,10,Deçan
1,0105C,0105C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,101,Deçan
1,0105C,0105C/02R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,2,Deçan
1,0105C,0105C/04R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,2,Deçan
1,0105C,0105C/02R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,30,Deçan
1,0105C,0105C/03R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,1,Deçan
1,0105C,0105C/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,20,Deçan
1,0105C,0105C/03R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,42,Deçan
1,0105C,0105C/04R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,60,Deçan
1,0105C,0105C/02R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,206,Deçan
1,0105C,0105C/04R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,53,Deçan
1,0105C,0105C/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,81,Deçan
1,0105C,0105C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,111,Deçan
1,0105C,0105C/04R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,9,Deçan
1,0105C,0105C/04R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,138,Deçan
1,0105C,0105C/02R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,15,Deçan
1,0105C,0105C/02R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,55,Deçan
1,0105C,0105C/05D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,40,Deçan
1,0106C,0106C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,77,Deçan
1,0106C,0106C/03D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,3,Deçan
1,0106C,0106C/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0106C,0106C/03D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,20,Deçan
1,0106C,0106C/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,11,Deçan
1,0106C,0106C/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,14,Deçan
1,0106C,0106C/03D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,13,Deçan
1,0106C,0106C/03D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,1,Deçan
1,0106C,0106C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,246,Deçan
1,0106C,0106C/02R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,23,Deçan
1,0106C,0106C/02R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,20,Deçan
1,0106C,0106C/02R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,18,Deçan
1,0106C,0106C/02R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0106C,0106C/02R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,274,Deçan
1,0106C,0106C/03D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,205,Deçan
1,0107C,0107C/02D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,7,Deçan
1,0107C,0107C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,304,Deçan
1,0107C,0107C/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,2,Deçan
1,0107C,0107C/02D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,362,Deçan
1,0107C,0107C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,14,Deçan
1,0107C,0107C/02D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,14,Deçan
1,0107C,0107C/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,12,Deçan
1,0107C,0107C/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0107C,0107C/02D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,9,Deçan
1,0107C,0107C/02D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,3,Deçan
1,0108C,0108C/05D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,21,Deçan
1,0108C,0108C/03R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,22,Deçan
1,0108C,0108C/03R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,117,Deçan
1,0108C,0108C/04R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,92,Deçan
1,0108C,0108C/04R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,37,Deçan
1,0108C,0108C/03R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,122,Deçan
1,0108C,0108C/04R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,15,Deçan
1,0108C,0108C/02R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,79,Deçan
1,0108C,0108C/02R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,104,Deçan
1,0108C,0108C/04R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,3,Deçan
1,0108C,0108C/05D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,10,Deçan
1,0108C,0108C/02R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,10,Deçan
1,0108C,0108C/03R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,16,Deçan
1,0108C,0108C/05D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,1,Deçan
1,0108C,0108C/02R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,15,Deçan
1,0108C,0108C/05D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,104,Deçan
1,0108C,0108C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,65,Deçan
1,0108C,0108C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,124,Deçan
1,0108C,0108C/05D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,79,Deçan
1,0108C,0108C/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,143,Deçan
1,0108C,0108C/02R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,114,Deçan
1,0108C,0108C/03R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,2,Deçan
1,0108C,0108C/04R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,172,Deçan
1,0108C,0108C/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,25,Deçan
1,0108C,0108C/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,4,Deçan
1,0110C,0110C/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,21,Deçan
1,0110C,0110C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,38,Deçan
1,0110C,0110C/02R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0110C,0110C/04D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,28,Deçan
1,0110C,0110C/03R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,14,Deçan
1,0110C,0110C/04D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,3,Deçan
1,0110C,0110C/02R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,28,Deçan
1,0110C,0110C/04D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,145,Deçan
1,0110C,0110C/02R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,15,Deçan
1,0110C,0110C/03R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,35,Deçan
1,0110C,0110C/03R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,2,Deçan
1,0110C,0110C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,207,Deçan
1,0110C,0110C/03R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,262,Deçan
1,0110C,0110C/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,2,Deçan
1,0110C,0110C/04D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0110C,0110C/02R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,56,Deçan
1,0110C,0110C/04D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,54,Deçan
1,0110C,0110C/02R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,197,Deçan
1,0110C,0110C/03R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,19,Deçan
1,0110C,0110C/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,17,Deçan
1,0111C,0111C/03D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,26,Deçan
1,0111C,0111C/03D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,3,Deçan
1,0111C,0111C/03D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,206,Deçan
1,0111C,0111C/02R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,30,Deçan
1,0111C,0111C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,51,Deçan
1,0111C,0111C/02R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,15,Deçan
1,0111C,0111C/03D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,34,Deçan
1,0111C,0111C/03D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,16,Deçan
1,0111C,0111C/02R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,3,Deçan
1,0111C,0111C/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0111C,0111C/02R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,193,Deçan
1,0111C,0111C/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,18,Deçan
1,0111C,0111C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,239,Deçan
1,0111C,0111C/02R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,43,Deçan
1,0111C,0111C/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,26,Deçan
1,0112C,0112C/02D,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,25,Deçan
1,0112C,0112C/02D,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,38,Deçan
1,0112C,0112C/01R,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,70,Deçan
1,0112C,0112C/01R,ZEKË SINANAJ,10,LËVIZJA VETËVENDOSJE!,,11,Deçan
1,0112C,0112C/02D,BASHKIM RAMOSAJ,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,115,Deçan
1,0112C,0112C/02D,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,15,Deçan
1,0112C,0112C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,24,Deçan
1,0112C,0112C/01R,BLERAND KADRIJAJ,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,114,Deçan
1,0112C,0112C/02D,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,0,Deçan
1,0112C,0112C/01R,SHKODRAN IMERAJ,31,NISMA - NISMA PËR KOSOVËN,,7,Deçan
1,0113C,0113C/01R,MAL LOKAJ,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,38,Deçan
