Candidate,Gender,Party_ID,Party,Acronym,Votes
LEONORA KUTLLOVCI,F,119,NISMA SOCIALDEMOKRATE,NISMA,1
LEONORA MORINA-BUNJAKU,5,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,5414
LEONORA OSMANI,F,144,LËVIZJA VETËVENDOSJE!,LVV,12
LEONORA OSMANI,F,149,ALEANCA KOSOVA E RE,AKR,53
LEONORA SHALA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,477
LEOTRIM GASHI,M,119,NISMA SOCIALDEMOKRATE,NISMA,48
LEOTRIM HADERGJONAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,427
LEOTRIM KASTRATI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,116
LEOTRIM LLAPASHTICA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,1
LEOTRIM MURTEZAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,464
LEOTRIM SINANI,M,122,INICIATIVA QYTETARE PROGRESI PËR SKËNDERAJ,IQP,0
LEOTRIM SPAHIU,M,127,PARTIA SOCIALDEMOKRATE,PSD,97
LERENA KAMERAJ,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,287
LEUNORE THAQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,20
LEUTRIM AJETI,M,153,ALEANCA SHQIPTARE,ASH,342
LEUTRIM BAJRAMI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,326
LEUTRIM BLLACA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,281
LEUTRIM BRAHA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,37
LEUTRIM CAKAJ,M,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,58
LEUTRIM NEZIRI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,182
LEUTRIM PACOLLI,M,149,ALEANCA KOSOVA E RE,AKR,86
LEUTRIM RETKOCERI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,696
LEUTRINA GAXHERRI,F,144,LËVIZJA VETËVENDOSJE!,LVV,2
LEVENT BUS,2,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,2496
LIBERTA HALIMI,F,149,ALEANCA KOSOVA E RE,AKR,11
LIDA ZASKOKU,F,144,LËVIZJA VETËVENDOSJE!,LVV,70
LILJANA LLESHI,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,22
LIMAN KARANEZI,M,149,ALEANCA KOSOVA E RE,AKR,30
LIMON RAMADANI,M,186,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,PDAK,34
LIMONITA BEHRAMI,F,119,NISMA SOCIALDEMOKRATE,NISMA,2
LINDA CAVDARBASHA,F,144,LËVIZJA VETËVENDOSJE!,LVV,190
LINDA SADIKU-KRASNIQI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,194
LINDA ZEKA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,28
LINDITA BERISHA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,97
LINDITA CAKIQI,F,119,NISMA SOCIALDEMOKRATE,NISMA,7
LINDITA DEMELEZI,F,144,LËVIZJA VETËVENDOSJE!,LVV,225
LINDITA MISINI,F,144,LËVIZJA VETËVENDOSJE!,LVV,115
LINDITA MUJA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,2
LINDITA PUROVA,F,144,LËVIZJA VETËVENDOSJE!,LVV,144
LINDITA REXHEPI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,553
LINDRIT JASHARI,M,149,ALEANCA KOSOVA E RE,AKR,14
LIRESA SHEHU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,27
LIRIANDA DAHSYLA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,325
LIRIDON AHMETI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,245
LIRIDON DULA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,311
LIRIDON DURMISHI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,30
LIRIDON FANDAJ,3,144,LËVIZJA VETËVENDOSJE!,LVV,3221
LIRIDON ISUFI,M,182,DEMOKRATËT PËR DRENASIN,DD,96
LIRIDON JOLLXHIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,204
LIRIDON KASTRATI,M,144,LËVIZJA VETËVENDOSJE!,LVV,309
LIRIDON MENXHIQI,M,119,NISMA SOCIALDEMOKRATE,NISMA,0
LIRIDON MIFTARI,M,149,ALEANCA KOSOVA E RE,AKR,5
LIRIDON MORINA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,206
LIRIDON QALLAPEKU,M,182,DEMOKRATËT PËR DRENASIN,DD,40
LIRIDON SELIMI,M,144,LËVIZJA VETËVENDOSJE!,LVV,294
LIRIDON SELMANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,466
LIRIDON SHALA,M,122,INICIATIVA QYTETARE PROGRESI PËR SKËNDERAJ,IQP,0
LIRIDON SHALA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,17
LIRIDON SYLEJMANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,214
LIRIDON VUQITERNA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,98
LIRIDON XHEMSHITI,M,119,NISMA SOCIALDEMOKRATE,NISMA,29
LIRIDONA BALAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,268
LIRIDONA BISLIMI,F,144,LËVIZJA VETËVENDOSJE!,LVV,417
LIRIDONA CENA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,56
LIRIDONA FAZLIU,F,122,INICIATIVA QYTETARE PROGRESI PËR SKËNDERAJ,IQP,29
LIRIDONA GASHI,F,132,LISTA NDRYSHE,LN,12
LIRIDONA KAHRIMANI,F,144,LËVIZJA VETËVENDOSJE!,LVV,23
LIRIDONA KOCI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,319
LIRIDONA KOMANI,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,64
LIRIDONA LAJCI-AVDIJAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,205
LIRIDONA LATIFI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,17
LIRIDONA MEHMETAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,34
LIRIDONA PRENKA,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,21
LIRIDONA SABEDINI,F,149,ALEANCA KOSOVA E RE,AKR,81
LIRIDONA SELMANI,F,174,LËVIZJA QYTETARE VATRA,LQV,4
LIRIDONA SHABANI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,290
LIRIDONA SPAHIU-BYTYQI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,66
LIRIDONA ZEKOLLI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,34
LIRIDONE BERISHA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,142
LIRIDONE IBRAHIMI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,8
LIRIE BEQIRI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,204
LIRIE GASHI,F,144,LËVIZJA VETËVENDOSJE!,LVV,129
LIRIE HOTI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,152
LIRIE IBRAHIMI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,66
LIRIE IBRAHIMI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,142
LIRIGZON KASTRATI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,246
LIRIJA BYTYQI,F,119,NISMA SOCIALDEMOKRATE,NISMA,106
LIRIJE DEMA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,240
LIRIJE DEMIRI-SADIKAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,66
LIRIJE HARAQIJA,F,144,LËVIZJA VETËVENDOSJE!,LVV,210
LIRIJE KRASNIQI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,25
LIRIJE LUTA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,219
LIRIJE PROKSHI,F,146,FORCA E DIASPORËS,FED,74
LIRIJE ZOGAJ-JAHAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,77
LIRIKA HUMOLLI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,59
LIRIKA MALIQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,256
LIRILINDA SHEHU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,49
LIRIM BICURRI,M,144,LËVIZJA VETËVENDOSJE!,LVV,285
LIRIM HAJREDINI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,102
LIRIM HALITI,M,149,ALEANCA KOSOVA E RE,AKR,130
LIRIM KRYEZIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,182
LIRIM MISINI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,167
LIRIM QATANI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,457
LIRIND HASIMI,M,140,LËVIZJA PËR BASHKIM,LB,0
LIRJETA SHEHU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,41
LJILJANA SUBARIC,7,147,SRPSKA LISTA,SL,7093
LJUBISA KARADZIC,M,147,SRPSKA LISTA,SL,330
LJUBISA PRZIC,M,187,GI SRPSKA NARODNA SLOGA,GI SNS,52
LORENA KLINAKU,F,140,LËVIZJA PËR BASHKIM,LB,33
LORETA TANUSHI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,166
LORIK MAXHUNI,8,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,8677
LUAN AZEMAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,192
LUAN CANA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,39
LUAN LULAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,66
LUAN MANOVI,M,119,NISMA SOCIALDEMOKRATE,NISMA,23
LUAN MUZLIJA,M,144,LËVIZJA VETËVENDOSJE!,LVV,188
LUAN PAVATA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,357
LUAN QETAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,124
LUARAS MEHA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,148
LUIGJ ADEMI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,341
LUIZA BEQIRAJ,F,127,PARTIA SOCIALDEMOKRATE,PSD,56
LULAVERE SELMANAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,161
LULE TRNAVA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,108
LULEVERA MALSIU,F,149,ALEANCA KOSOVA E RE,AKR,102
LULJETA GASHI-BRAHIMI,F,149,ALEANCA KOSOVA E RE,AKR,18
LULJETA KADRIU,F,113,LISTA E PAVARUR BEKIM JASHARI,BJ,70
LULJETA TASHOLLI,F,144,LËVIZJA VETËVENDOSJE!,LVV,263
LULJETE REXHEPI,F,174,LËVIZJA QYTETARE VATRA,LQV,4
LULJETE TELAKU,F,144,LËVIZJA VETËVENDOSJE!,LVV,71
LULJETE VISOKA,F,144,LËVIZJA VETËVENDOSJE!,LVV,118
LULZIM ABAZI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,867
LULZIM BLLACA,M,109,INICIATIVA QYTETARE PËR OBILIQ,IQO,69
LULZIM GACAFERI,M,144,LËVIZJA VETËVENDOSJE!,LVV,112
LULZIM HASANI,M,135,NE MUNDEMI,NM,19
LULZIM HEBIBALLAR,M,119,NISMA SOCIALDEMOKRATE,NISMA,41
LULZIM HYSENI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,2
LULZIM JASHARI,M,144,LËVIZJA VETËVENDOSJE!,LVV,174
LULZIM KABASHI,3,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,3541
LULZIM KRASNIQI,M,149,ALEANCA KOSOVA E RE,AKR,55
LULZIM MAHMUTI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,65
LULZIM MAKOLLI,M,119,NISMA SOCIALDEMOKRATE,NISMA,3
LULZIM MAZREKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,150
LULZIM NEZIRAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,245
LULZIM PRENIQI,M,109,INICIATIVA QYTETARE PËR OBILIQ,IQO,270
LULZIM QERIMI,M,162,PARTIA E ASHKALINJËVE PËR INTEGRIM,PAI,612
LULZIM RRAHMANI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,2
LULZIM RRUKIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,129
LULZIM RRUSTEMI,5,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,5593
LULZIM SHALA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,107
LULZIM SPAHIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,52
LULZIM VISHESELLA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,84
LULZIM ZYMBERI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,57
LUMBARDH SOPA,M,185,INICIATIVA E THERANDËS,ITH,127
LUMJETA KIQINA,F,144,LËVIZJA VETËVENDOSJE!,LVV,114
LUMNI AMRUSHI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,446
LUMNI XHAKA,M,189,"INICIATIVA QYTETARE ""MITROVICA""",IQM,31
LUMNIJE KRASNIQI,F,149,ALEANCA KOSOVA E RE,AKR,23
LUMNIJE MORINA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,413
LUMNIJE QORROLLI,F,144,LËVIZJA VETËVENDOSJE!,LVV,136
LUMTURIJE ALIJA,F,159,BASHKË PËR SHTËRPCËN,BPSH,0
LUMTURIJE BYTYQI-HASANI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,179
LUMTURIJE SALIHU-RAMADANI,F,144,LËVIZJA VETËVENDOSJE!,LVV,17
LUTFI KADRIAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,31
LUTFI TAHIRI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,69
LUTFIJE ADEMI,F,149,ALEANCA KOSOVA E RE,AKR,27
MAGBULE KASTRATI,F,127,PARTIA SOCIALDEMOKRATE,PSD,210
MAGBULE MUSA,F,142,PARTIA E DREJTËSISË,PD,23
MAGBULE PAJAZITI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,34
MAGBULE SHEMA,F,162,PARTIA E ASHKALINJËVE PËR INTEGRIM,PAI,0
MAHIRE HALILI,F,144,LËVIZJA VETËVENDOSJE!,LVV,38
MAHMUT MAXHUNI,M,149,ALEANCA KOSOVA E RE,AKR,10
MAHMUT ZEKOLLI,M,149,ALEANCA KOSOVA E RE,AKR,3
MAIDA GASHI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,73
MAJA ARITONOVIC,F,147,SRPSKA LISTA,SL,19
MAJA MILIC,F,147,SRPSKA LISTA,SL,5
MAJA RISTIC,F,147,SRPSKA LISTA,SL,73
MAJDA ODZINI,F,179,NAŠA INICIJATIVA,NAŠA,21
MAJLIND SADRIU,M,118,INICIATIVA PËR FUSHË KOSOVË EGJIPTIAN,IFKEA,15
MAJLINDA ABDI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,73
MAJLINDA AGUSHI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,42
MAJLINDA AZEMI,F,119,NISMA SOCIALDEMOKRATE,NISMA,55
MAJLINDA BAJRAMI,F,102,BALLI KOMBËTAR I KOSOVËS,BKK,5
MAJLINDA BEKTESHI,F,149,ALEANCA KOSOVA E RE,AKR,9
MAJLINDA FAZLIU,F,140,LËVIZJA PËR BASHKIM,LB,203
MAJLINDA HAJDARI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,72
MAJLINDA HAZIRAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,108
MAJLINDA HYSENI,F,149,ALEANCA KOSOVA E RE,AKR,68
MAJLINDA KURTI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,439
MAJLINDA MUHARREMI,F,140,LËVIZJA PËR BASHKIM,LB,24
MAJLINDA OSTROGLLAVA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,343
MAJLINDA REXHAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,43
MAJLINDA SELMANAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,21
MAJLINDA SHABANI,F,144,LËVIZJA VETËVENDOSJE!,LVV,289
MAJLINDA SYLEJMANI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,351
MAJLINDA XHEMSHITI,F,149,ALEANCA KOSOVA E RE,AKR,93
MAKFIRE MUSA,F,144,LËVIZJA VETËVENDOSJE!,LVV,327
MAKSUT MAZREKU,M,117,KOSOVA ADALET TÜRK PARTİSİ,KATP,46
MALIK BERISHA,M,144,LËVIZJA VETËVENDOSJE!,LVV,201
MALIQ KRYEZIU,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,85
MALISA DURIC,M,147,SRPSKA LISTA,SL,9
MALSORE CAKIQI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,285
MANUSHAQE MULAKU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,141
MANUSHAQE OLLURI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,34
MARIAM KRYEZIU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,71
MARICA RADOVANOVIC,F,147,SRPSKA LISTA,SL,164
MARIGONA AVDIU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,204
MARIGONA BAZAJ,F,182,DEMOKRATËT PËR DRENASIN,DD,150
MARIGONA GREZDA KUQI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,59
MARIGONA MEHMETI,F,109,INICIATIVA QYTETARE PËR OBILIQ,IQO,113
MARIGONA MYRTAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,101
MARIGONA NUZA,F,144,LËVIZJA VETËVENDOSJE!,LVV,158
MARIGONA PALUSHI,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,155
MARIGONA RACAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,128
MARIGONA RAMAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,48
MARIGONA SELIMI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,90
MARIGONA SUKA-BUNGU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,118
MARIGONA VATAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,79
MARIGONA ZHDRELLA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,15
MARIGONE ABAZI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,120
MARIGONE TAHIRI,F,140,LËVIZJA PËR BASHKIM,LB,108
MARIJA BOGOSAVLJEVIC,F,147,SRPSKA LISTA,SL,17
MARIJA GRBIC,F,147,SRPSKA LISTA,SL,59
MARIN PERGJOKA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,486
MARINA BELOSEVIC,F,147,SRPSKA LISTA,SL,4
MARINKO KASALOVIC,M,147,SRPSKA LISTA,SL,43
MARK GOJANI,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,2
MARKO ARSIC,M,147,SRPSKA LISTA,SL,971
MARKO BOJKOVIC,M,147,SRPSKA LISTA,SL,17
MARKO KUZMANOVIC,M,147,SRPSKA LISTA,SL,191
MARKO MILOVANOVIC,M,181,GRAĐANSKA INICIJATIVA ZUBIN POTOK,GIZP,6
MARKO NIKOLIC,M,147,SRPSKA LISTA,SL,189
MARKO RAKIC,M,147,SRPSKA LISTA,SL,541
MARKO STEFANOVIC,M,147,SRPSKA LISTA,SL,196
MARKO TODOROVIC,M,147,SRPSKA LISTA,SL,88
MARKO VULOVIC,M,147,SRPSKA LISTA,SL,234
MASAR AJETI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,72
MASAR NEBIJA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,225
MASAR POPAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,294
MASAR SHALA,M,144,LËVIZJA VETËVENDOSJE!,LVV,133
MBARESE GUTAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,84
MEDIN ZEQIRI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,150
MEDINA BUNJAKU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,131
MEDINA KALAJDINI,F,123,KOALICIJA VAKAT,VAKAT,23
MEDINA MURSELI,F,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,14
MEDINA SAHITI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,7
MEDINE ASLLANI,F,132,LISTA NDRYSHE,LN,3
MEHDI BEJTULLAHU,M,144,LËVIZJA VETËVENDOSJE!,LVV,203
MEHEDIN BEQIRI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,58
MEHEDIN SALIHU,M,182,DEMOKRATËT PËR DRENASIN,DD,332
MEHMET BREZNICA,M,144,LËVIZJA VETËVENDOSJE!,LVV,265
MEHMET GASHI,M,144,LËVIZJA VETËVENDOSJE!,LVV,66
MEHMET IDRIZAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,76
MEHMET KRASNIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,108
MEHMET MAZREK,M,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,62
MEHMET MEHMETI,M,144,LËVIZJA VETËVENDOSJE!,LVV,63
MEHMET SKENDERI,M,150,NOVA DEMOKRATSKA STRANKA,NDS,22
MEHMET SPAHIU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,201
MEHMET SYLANAJ,M,122,INICIATIVA QYTETARE PROGRESI PËR SKËNDERAJ,IQP,0
MEHMETALI GUBETINI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,26
MEJDI KABASHI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,110
MEJREM FETIU,F,144,LËVIZJA VETËVENDOSJE!,LVV,118
MEJREME SHATRI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,172
MEK SELACI,M,144,LËVIZJA VETËVENDOSJE!,LVV,251
MELDA SHAMLI,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,61
MELEKE KELMENDI-SHIPOLI,F,189,"INICIATIVA QYTETARE ""MITROVICA""",IQM,37
MELIHA MEDUNJANI,F,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,IBI,3
MELIHA ZEQIRAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,44
MELIHATE BASHOLLI-LATIFI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,421
MELIHATE BUNGU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,7
MELIHATE KRASNIQI,F,118,INICIATIVA PËR FUSHË KOSOVË EGJIPTIAN,IFKEA,5
MELINDE ISKA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,346
MELIS SMAKIC,M,125,GIBI,GIBI,80
MELISA AZIZOVIC,F,150,NOVA DEMOKRATSKA STRANKA,NDS,56
MEMED VELIJI,M,150,NOVA DEMOKRATSKA STRANKA,NDS,85
MENDEHIE DURAKU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,329
MENDRIT BYTYCI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,132
MENSUR KASTRATI,1,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,1186
MENSUR KASUMI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,301
MENSUR SEJDIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,178
MENTOR BABAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,37
MENTOR BAJRI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,452
MENTOR FERIZI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,253
MENTOR GALLAPENI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,226
MENTOR HASANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,498
MENTOR ISMAILI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,270
MENTOR MEHMETI,11,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,11415
MENTOR MEHMETI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,3
MENTOR MEZRAJA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,77
MENTOR NEZIRAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,30
MENTOR RAKOCI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,26
MENTOR VINARCI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,386
MENTOR ZOGAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,20
MERAL AYGUN,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,176
MERAL SADRIU-VOKSHI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,272
MERDAN RAMA,M,150,NOVA DEMOKRATSKA STRANKA,NDS,26
MERDZAN OSMANI,1,150,NOVA DEMOKRATSKA STRANKA,NDS,1933
MERGIM BYTYQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,67
MERGIM DELIQI,M,167,PARTIA URA,URA,4
MERGIM GRAJCEVCI,M,140,LËVIZJA PËR BASHKIM,LB,50
MERGIM KRASNIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,59
MERGIM KRASNIQI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,89
MERGIM KRYEZIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,281
MERGIM PIRRAKU,M,182,DEMOKRATËT PËR DRENASIN,DD,684
MERGIM SAHITAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,106
MERGIME BERISHA,F,144,LËVIZJA VETËVENDOSJE!,LVV,84
MERGIME BUZOLLI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,87
MERGIME ZEJNULLAHI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,35
MERGIMTARE KASTRATI,F,182,DEMOKRATËT PËR DRENASIN,DD,78
MERHUNISA BRENOLI,F,123,KOALICIJA VAKAT,VAKAT,267
MERISA SHARKU-VUQITERNA,F,144,LËVIZJA VETËVENDOSJE!,LVV,296
MERITA AHMA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,63
MERITA KURSHUMLIU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,52
MERITA MUSOLLI,F,140,LËVIZJA PËR BASHKIM,LB,38
