"","date","id","municipality","cadastral_zone","confirmed"
"19177",2021-03-06,"1","Deçan","Drenoc",1
"19178",2021-03-06,"1","Deçan","Gllogjan - DÇ",2
"19179",2021-03-06,"1","Deçan","Gramaçel",1
"19180",2021-03-06,"1","Deçan","Strellc i Epërm",1
"19181",2021-03-06,"1","Deçan","Strellc i Ulët",1
"19182",2021-03-06,"3","Drenas","Tërdec",1
"19183",2021-03-06,"25","Ferizaj","Ferizaj",15
"19184",2021-03-06,"25","Ferizaj","Zabeli i Epërm",1
"19185",2021-03-06,"9","Fushë Kosovë","Fushë Kosovë",9
"19186",2021-03-06,"9","Fushë Kosovë","Harilaq",1
"19187",2021-03-06,"9","Fushë Kosovë","Sllatinë - FK",1
"19188",2021-03-06,"9","Fushë Kosovë","Vragoli",1
"19189",2021-03-06,"2","Gjakovë","Gjakovë",25
"19190",2021-03-06,"2","Gjakovë","Korenicë",1
"19191",2021-03-06,"2","Gjakovë","Orizë",1
"19192",2021-03-06,"2","Gjakovë","Sheremet",2
"19193",2021-03-06,"4","Gjilan","Bresalc",1
"19194",2021-03-06,"4","Gjilan","Dobërçan",1
"19195",2021-03-06,"4","Gjilan","Gjilan",14
"19196",2021-03-06,"4","Gjilan","Kmetoc",1
"19197",2021-03-06,"4","Gjilan","Livoç i Poshtëm",2
"19198",2021-03-06,"4","Gjilan","Malishevë - GL",1
"19199",2021-03-06,"4","Gjilan","Uglar - GL",1
"19200",2021-03-06,"4","Gjilan","Zhegër",1
"19201",2021-03-06,"34","Graçanicë","Çagllavicë",1
"19202",2021-03-06,"6","Istog","Kashicë",2
"19203",2021-03-06,"6","Istog","Tomoc",1
"19204",2021-03-06,"7","Kaçanik","Doganaj",1
"19205",2021-03-06,"7","Kaçanik","Kaçanik",4
"19206",2021-03-06,"10","Kamenicë","Kamenicë",11
"19207",2021-03-06,"8","Klinë","Gjurgjevik",1
"19208",2021-03-06,"8","Klinë","Gllarevë",1
"19209",2021-03-06,"8","Klinë","Klinë",2
"19210",2021-03-06,"8","Klinë","Perqevë",1
"19211",2021-03-06,"8","Klinë","Sferkë",1
"19212",2021-03-06,"8","Klinë","Siqevë",1
"19213",2021-03-06,"8","Klinë","Zajm",1
"19214",2021-03-06,"13","Lipjan","Akllap",4
"19215",2021-03-06,"13","Lipjan","Dobrajë e Madhe",1
"19216",2021-03-06,"13","Lipjan","Gadime e Epërme",1
"19217",2021-03-06,"13","Lipjan","Grackë e Vjetër",2
"19218",2021-03-06,"13","Lipjan","Konjuh",1
"19219",2021-03-06,"13","Lipjan","Lipjan",6
"19220",2021-03-06,"13","Lipjan","Lipovicë",1
"19221",2021-03-06,"13","Lipjan","Qylagë",1
"19222",2021-03-06,"13","Lipjan","Rufc i Ri",1
"19223",2021-03-06,"13","Lipjan","Shalë - LP",1
"19224",2021-03-06,"13","Lipjan","Vërshec - LP",1
"19225",2021-03-06,"30","Malishevë","Banjë",1
"19226",2021-03-06,"11","Mitrovicë","Mitrovicë",28
"19227",2021-03-06,"11","Mitrovicë","Rekë",1
"19228",2021-03-06,"11","Mitrovicë","Zhabar i Poshtem",1
"19229",2021-03-06,"38","Mitrovicë e Veriut","Mitrovicë Veriore",1
"19230",2021-03-06,"14","Novobërdë","Llabjan",2
"19231",2021-03-06,"14","Novobërdë","Novobërdë",2
"19232",2021-03-06,"15","Obiliq","Hade",1
"19233",2021-03-06,"15","Obiliq","Llazarevë",1
"19234",2021-03-06,"15","Obiliq","Mazgit",6
"19235",2021-03-06,"15","Obiliq","Milloshevë",3
"19236",2021-03-06,"15","Obiliq","Obiliq",5
"19237",2021-03-06,"15","Obiliq","Siboc",1
"19238",2021-03-06,"17","Pejë","Barani",1
"19239",2021-03-06,"17","Pejë","Gllogjan - PE",1
"19240",2021-03-06,"17","Pejë","Graboc",2
"19241",2021-03-06,"17","Pejë","Jabllanicë",2
"19242",2021-03-06,"17","Pejë","Kryshec",1
"19243",2021-03-06,"17","Pejë","Nakëll",1
"19244",2021-03-06,"17","Pejë","Pejë",23
"19245",2021-03-06,"17","Pejë","Vitomiricë",3
"19246",2021-03-06,"18","Podujevë","Bradash",1
"19247",2021-03-06,"18","Podujevë","Llapashticë e Poshtme",1
"19248",2021-03-06,"18","Podujevë","Lluzhan",2
"19249",2021-03-06,"18","Podujevë","Podujevë",5
"19250",2021-03-06,"18","Podujevë","Sfeqël",2
"19251",2021-03-06,"19","Prishtinë","Bardhosh",2
"19252",2021-03-06,"19","Prishtinë","Bërnicë e epërme",1
"19253",2021-03-06,"19","Prishtinë","Çagllavicë - PR",1
"19254",2021-03-06,"19","Prishtinë","Hajvali",4
"19255",2021-03-06,"19","Prishtinë","Kolovicë",3
"19256",2021-03-06,"19","Prishtinë","Mramor",3
"19257",2021-03-06,"19","Prishtinë","Orlloviq",1
"19258",2021-03-06,"19","Prishtinë","Prapashticë",1
"19259",2021-03-06,"19","Prishtinë","Prishtinë",231
"19260",2021-03-06,"19","Prishtinë","Prugoc",1
"19261",2021-03-06,"19","Prishtinë","Shashkoc",2
"19262",2021-03-06,"20","Prizren","Prizren",8
"19263",2021-03-06,"16","Rahovec","Krushë e Madhe",1
"19264",2021-03-06,"16","Rahovec","Rahovec",2
"19265",2021-03-06,"16","Rahovec","Ratkoc",2
"19266",2021-03-06,"16","Rahovec","Sopniq",1
"19267",2021-03-06,"16","Rahovec","Xërxë",2
"19268",2021-03-06,"22","Shtime","Shtime",2
"19269",2021-03-06,"21","Skënderaj","Burojë",2
"19270",2021-03-06,"21","Skënderaj","Klinë e Epërme",3
"19271",2021-03-06,"21","Skënderaj","Skënderaj",2
"19272",2021-03-06,"21","Skënderaj","Vajnikë",1
"19273",2021-03-06,"24","Suharekë","Bukosh ii",4
"19274",2021-03-06,"24","Suharekë","Grejkoc",1
"19275",2021-03-06,"24","Suharekë","Samadrexhë",1
"19276",2021-03-06,"24","Suharekë","Suharekë",11
"19277",2021-03-06,"26","Viti","Pozhoran",1
"19278",2021-03-06,"26","Viti","Viti",4
"19279",2021-03-06,"27","Vushtrri","Banjskë - VT",1
"19280",2021-03-06,"27","Vushtrri","Maxhunaj",2
"19281",2021-03-06,"27","Vushtrri","Pestovë",1
"19282",2021-03-06,"27","Vushtrri","Stanoc i Epërm",1
"19283",2021-03-06,"27","Vushtrri","Vushtrri",11
"19284",2021-03-07,"1","Deçan","Carrabreg",2
"19285",2021-03-07,"1","Deçan","Deçan",2
"19286",2021-03-07,"1","Deçan","Irzniq ii",1
"19287",2021-03-07,"1","Deçan","Isniq",1
"19288",2021-03-07,"1","Deçan","Pobergjë",1
"19289",2021-03-07,"1","Deçan","Strellc i Epërm",2
"19290",2021-03-07,"5","Dragash","Dragash",2
"19291",2021-03-07,"3","Drenas","Arllat",1
"19292",2021-03-07,"3","Drenas","Drenas",7
"19293",2021-03-07,"3","Drenas","Fushticë e Epërme",1
"19294",2021-03-07,"3","Drenas","Fushticë e Poshtme",2
"19295",2021-03-07,"3","Drenas","Komoran",1
"19296",2021-03-07,"3","Drenas","Tërstenik - DR",2
"19297",2021-03-07,"25","Ferizaj","Ferizaj",21
"19298",2021-03-07,"25","Ferizaj","Greme",2
"19299",2021-03-07,"25","Ferizaj","Koshare - FZ",1
"19300",2021-03-07,"25","Ferizaj","Talinoc i muhaxherëve",2
"19301",2021-03-07,"9","Fushë Kosovë","Bardh i Madh",1
"19302",2021-03-07,"9","Fushë Kosovë","Fushë Kosovë",25
"19303",2021-03-07,"9","Fushë Kosovë","Miradi e Poshtme",1
"19304",2021-03-07,"9","Fushë Kosovë","Pomozotin",1
"19305",2021-03-07,"9","Fushë Kosovë","Sllatinë - FK",3
"19306",2021-03-07,"2","Gjakovë","Damjan",1
"19307",2021-03-07,"2","Gjakovë","Gjakovë",28
"19308",2021-03-07,"2","Gjakovë","Hereç",1
"19309",2021-03-07,"2","Gjakovë","Pjetershan",1
"19310",2021-03-07,"4","Gjilan","Cernicë",1
"19311",2021-03-07,"4","Gjilan","Dobërçan",1
"19312",2021-03-07,"4","Gjilan","Gjilan",32
"19313",2021-03-07,"4","Gjilan","Kmetoc",2
"19314",2021-03-07,"4","Gjilan","Pogragje",1
"19315",2021-03-07,"4","Gjilan","Zhegër",2
"19316",2021-03-07,"34","Graçanicë","Radevë",2
"19317",2021-03-07,"6","Istog","Bellopojë - IS",1
"19318",2021-03-07,"6","Istog","Istog",2
"19319",2021-03-07,"6","Istog","Staradran",1
"19320",2021-03-07,"31","Junik","Junik",1
"19321",2021-03-07,"7","Kaçanik","Bob",1
"19322",2021-03-07,"7","Kaçanik","Kaçanik",1
"19323",2021-03-07,"7","Kaçanik","Kotlinë",1
"19324",2021-03-07,"7","Kaçanik","Kovaçec",2
"19325",2021-03-07,"10","Kamenicë","Kamenicë",13
"19326",2021-03-07,"10","Kamenicë","Koretin",5
"19327",2021-03-07,"10","Kamenicë","Rogacicë",1
"19328",2021-03-07,"10","Kamenicë","Topanicë",3
"19329",2021-03-07,"8","Klinë","Dollovë",1
"19330",2021-03-07,"8","Klinë","Zllakuqan",1
"19331",2021-03-07,"13","Lipjan","Akllap",1
"19332",2021-03-07,"13","Lipjan","Babush i muhacherve",2
"19333",2021-03-07,"13","Lipjan","Gadime e Ulët",1
"19334",2021-03-07,"13","Lipjan","Grackë e Vjetër",4
"19335",2021-03-07,"13","Lipjan","Gumnasellë",3
"19336",2021-03-07,"13","Lipjan","Janjevë",1
"19337",2021-03-07,"13","Lipjan","Kraishtë",1
"19338",2021-03-07,"13","Lipjan","Lipjan",4
"19339",2021-03-07,"13","Lipjan","Magurë",1
"19340",2021-03-07,"13","Lipjan","Mirenë",1
"19341",2021-03-07,"13","Lipjan","Rufc i Ri",2
"19342",2021-03-07,"13","Lipjan","Sllovi",1
"19343",2021-03-07,"13","Lipjan","Smallushë",1
"19344",2021-03-07,"30","Malishevë","Carrallukë",1
"19345",2021-03-07,"30","Malishevë","Kijevë",3
"19346",2021-03-07,"30","Malishevë","Llashkadrenoc",1
"19347",2021-03-07,"30","Malishevë","Senik",1
"19348",2021-03-07,"11","Mitrovicë","Kçiq i Madh",1
"19349",2021-03-07,"11","Mitrovicë","Mitrovicë",13
"19350",2021-03-07,"11","Mitrovicë","Rekë",1
"19351",2021-03-07,"38","Mitrovicë e Veriut","Mitrovicë Veriore",1
"19352",2021-03-07,"14","Novobërdë","Llabjan",1
"19353",2021-03-07,"14","Novobërdë","Novobërdë",2
"19354",2021-03-07,"15","Obiliq","Breznicë",1
"19355",2021-03-07,"15","Obiliq","Krushevc",3
"19356",2021-03-07,"15","Obiliq","Mazgit",2
"19357",2021-03-07,"15","Obiliq","Obiliq",10
"19358",2021-03-07,"17","Pejë","Broliq",1
"19359",2021-03-07,"17","Pejë","Kosuriq",1
"19360",2021-03-07,"17","Pejë","Pejë",22
"19361",2021-03-07,"17","Pejë","Raushiq",2
"19362",2021-03-07,"17","Pejë","Vitomiricë",1
"19363",2021-03-07,"18","Podujevë","Halabak",2
"19364",2021-03-07,"18","Podujevë","Lladoc",1
"19365",2021-03-07,"18","Podujevë","Podujevë",4
"19366",2021-03-07,"19","Prishtinë","Barilevë",1
"19367",2021-03-07,"19","Prishtinë","Bërnicë e epërme",1
"19368",2021-03-07,"19","Prishtinë","Hajvali",3
"19369",2021-03-07,"19","Prishtinë","Keqekollë",1
"19370",2021-03-07,"19","Prishtinë","Llukar",3
"19371",2021-03-07,"19","Prishtinë","Matiqan",1
"19372",2021-03-07,"19","Prishtinë","Mramor",1
"19373",2021-03-07,"19","Prishtinë","Orlloviq",2
"19374",2021-03-07,"19","Prishtinë","Prishtinë",189
"19375",2021-03-07,"19","Prishtinë","Sofali",1
"19376",2021-03-07,"20","Prizren","Billushë",1
"19377",2021-03-07,"20","Prizren","Korishë",1
"19378",2021-03-07,"20","Prizren","Manastircë",1
"19379",2021-03-07,"20","Prizren","Prizren",41
"19380",2021-03-07,"20","Prizren","Zhur",1
"19381",2021-03-07,"16","Rahovec","Bellacerke",1
"19382",2021-03-07,"16","Rahovec","Krushë e Madhe",1
"19383",2021-03-07,"21","Skënderaj","Çubrel",1
"19384",2021-03-07,"21","Skënderaj","Rezallë - SK",2
